geolocation_zip_code_prefix,geolocation_lat,geolocation_lng
2533,-23.497581606193812,-46.654969778126755
2534,-23.496276410998114,-46.65371215283685
2535,-23.497397670833106,-46.64946296814036
2536,-23.495856171544006,-46.64791814897327
2537,-23.491312375387352,-46.65245974809947
2538,-23.498864991797625,-46.65446764609743
2539,-23.494816916425545,-46.658108628321564
2540,-23.489296985712958,-46.656185573045185
2541,-23.486155705459517,-46.65569206483441
2542,-23.48701298666036,-46.65867539409774
2543,-23.483787802668417,-46.661175803878876
2544,-23.48892715522341,-46.660918321003315
2545,-23.49242091377659,-46.66262633313796
2546,-23.503572988805278,-46.666770175040085
2550,-23.506475474558965,-46.67131738176414
2551,-23.502582111131023,-46.669244349484785
2552,-23.508030130650777,-46.66118911401634
2553,-23.49897837799431,-46.666386852971044
2554,-23.49905417774451,-46.6688519524117
2555,-23.493685090810914,-46.66619179317389
2556,-23.49789023594945,-46.669402852287824
2557,-23.498296408764357,-46.67272327218867
2558,-23.4961102056473,-46.674637780112796
2559,-23.49305416825461,-46.672445997951115
2560,-23.494686114641173,-46.671132881499766
2561,-23.492352403494024,-46.67494217200702
2562,-23.48686598302112,-46.67379824356864
2563,-23.49004174460817,-46.66899634479029
2564,-23.488054912769048,-46.66871189431482
2565,-23.486574146899915,-46.668359968689195
2566,-23.482836702601794,-46.66889674438225
2567,-23.480667277831422,-46.66820676632636
2577,-23.488182953372952,-46.67890394171617
2598,-23.512857653067112,-46.671011894540875
2610,-23.48263111978118,-46.65943086047524
2611,-23.467790322895205,-46.6482062608154
2612,-23.47270051549843,-46.66375781178632
2613,-23.478747150752753,-46.66256986605933
2614,-23.472334583682706,-46.656578449510576
2615,-23.471524878270273,-46.65419127239687
2616,-23.469190720707815,-46.65457350077182
2617,-23.466381677661992,-46.65868270684108
2618,-23.46839154940019,-46.64998006250477
2630,-23.46377508861393,-46.6414332594311
2631,-23.459027947635942,-46.64565575282281
2632,-23.464508708899032,-46.64920725174605
2633,-23.461693187817826,-46.651736610865974
2634,-23.457633381348316,-46.65040414879299
2635,-23.456496560698156,-46.6443921069765
2636,-23.453337686725696,-46.64510401738256
2637,-23.454737250970197,-46.64898301599557
2643,-23.46809877713655,-46.650378052888115
2649,-23.460645799910484,-46.66255873719928
2650,-23.461568105737417,-46.65679807275633
2651,-23.46088943960336,-46.65885904148838
2652,-23.457636295683702,-46.65668054702771
2653,-23.45343176325808,-46.65837495198797
2670,-23.46582809101465,-46.66428448302568
2671,-23.467397969957528,-46.6638777381428
2672,-23.45986541606346,-46.66642207028852
2673,-23.46244270363606,-46.671222010179044
2674,-23.460092613005905,-46.66842343088662
2675,-23.45684669771692,-46.67090610202287
2676,-23.45620283437204,-46.67104309409102
2677,-23.45432195150191,-46.6655361276208
2678,-23.45505335003105,-46.66168083627531
2679,-23.45687101380119,-46.6648474658363
2680,-23.45135228570348,-46.66750444270542
2701,-23.51183461760609,-46.67877214879976
2710,-23.50813343364587,-46.673788540796025
2712,-23.5058494441551,-46.678388367703725
2713,-23.506631532596938,-46.684900537580276
2714,-23.506104242484106,-46.687129356969585
2715,-23.504231662805275,-46.68212639414322
2716,-23.494648961816925,-46.68503707664533
2717,-23.491997557032448,-46.684669925249196
2720,-23.492992772787023,-46.67416163406577
2721,-23.496707659949685,-46.674632722230356
2722,-23.500840544630766,-46.678335536470705
2723,-23.499879095713496,-46.68003015826886
2724,-23.497651032154973,-46.6817323460061
2725,-23.499401731074578,-46.6823938239017
2726,-23.500347635164875,-46.68713207170427
2727,-23.49682861999247,-46.68578344882329
2728,-23.495825058885814,-46.68815990367063
2729,-23.503240234102712,-46.69033840284198
2730,-23.49779661529428,-46.690798952838136
2731,-23.498059272714258,-46.69242441696751
2732,-23.500028266938585,-46.69545476190221
2733,-23.49538106666859,-46.69514630298886
2734,-23.490969268783516,-46.69408092442016
2735,-23.492690527555233,-46.693582120180864
2736,-23.49011613272594,-46.69106985028038
2737,-23.487732571152748,-46.69018202139971
2738,-23.49136560620481,-46.68862748111212
2739,-23.47939851792805,-46.68107186058529
2750,-23.49330302205809,-46.68063771608083
2751,-23.490900340040657,-46.6821277249256
2752,-23.4941967589976,-46.682930602863664
2753,-23.49070498471736,-46.684472257300804
2754,-23.490412640363253,-46.67769439683947
2755,-23.48800287823144,-46.67972964801389
2756,-23.486022004090398,-46.67756178321931
2757,-23.486614521947377,-46.68525072598246
2758,-23.484868126967406,-46.68431128757413
2759,-23.484023182864647,-46.68305656917312
2760,-23.48060329254435,-46.680749759862245
2762,-23.482530078191154,-46.67532726765493
2763,-23.479037666994987,-46.675837173497214
2764,-23.479701691058132,-46.67773389907746
2765,-23.476654800129314,-46.673667606798375
2801,-23.483517358709324,-46.70051310887715
2802,-23.485528189079854,-46.69543376710277
2803,-23.48668514826368,-46.6937094681144
2804,-23.483894715878137,-46.69775961166168
2805,-23.479009120417665,-46.6978102979138
2806,-23.473490443902982,-46.69895013688599
2807,-23.473610999502764,-46.70072868664525
2808,-23.46871929983053,-46.70291623076357
2809,-23.471894875916593,-46.703581618930926
2810,-23.450437994652066,-46.71520116555536
2811,-23.476044655695866,-46.70279925045517
2812,-23.481218046997,-46.69773330307827
2813,-23.45067331117907,-46.711818678024706
2814,-23.457984065352566,-46.70787668823685
2815,-23.445010778994718,-46.714588956280316
2816,-23.461328454379256,-46.70646296650759
2817,-23.463229827435228,-46.702440851304175
2820,-23.452793107256145,-46.708985941812315
2829,-23.495057245628715,-46.70260060644006
2831,-23.47817508804517,-46.69172337465088
2832,-23.481182966194325,-46.69371032208758
2833,-23.478083794972097,-46.69257449801738
2834,-23.47539927558814,-46.692833745831365
2835,-23.471509994783297,-46.694551695394985
2836,-23.472416094210317,-46.69670779282756
2837,-23.46425492736771,-46.69946117501248
2839,-23.47747057032342,-46.682930288198385
2840,-23.482199714556252,-46.6895877904441
2841,-23.479915760524968,-46.6865218065891
2842,-23.475170270681495,-46.687384603437756
2844,-23.471625614912966,-46.68762168540531
2845,-23.46816674910152,-46.692416740564525
2846,-23.462393709845458,-46.69765256533367
2847,-23.464631053702345,-46.691689649707854
2848,-23.46378750531798,-46.68984297674857
2849,-23.463953588330345,-46.68734545266645
2850,-23.46654633897085,-46.67348988809382
2851,-23.45956619003817,-46.69137675746327
2853,-23.45741327540276,-46.69505096111616
2854,-23.456544802462954,-46.69754074327391
2855,-23.456160039922654,-46.70068645158692
2856,-23.463975829784115,-46.67975332737472
2857,-23.61390410492889,-46.73797150156235
2858,-23.44633830342132,-46.70258169256253
2859,-23.45438412886654,-46.702438646660596
2860,-23.460433037399657,-46.68603517251803
2861,-23.471338854247595,-46.671913220750774
2862,-23.47502247303331,-46.68018605032914
2863,-23.473619852116315,-46.674482397421194
2864,-23.47238113559378,-46.68166780595062
2865,-23.474588440461723,-46.67693608610067
2866,-23.467682131447898,-46.68087683399112
2867,-23.469200358657872,-46.683444145871235
2870,-23.461383796952727,-46.677314000038415
2871,-23.462807030859246,-46.67536704480812
2872,-23.462378852460713,-46.671653340666886
2873,-23.457069438287945,-46.68240622317646
2874,-23.462564640930363,-46.67642531786472
2875,-23.461557027524183,-46.68193587116822
2876,-23.459117151878864,-46.692608666450155
2877,-23.459364168265807,-46.68322004448901
2878,-23.45203458939663,-46.68707135277251
2879,-23.44893008246757,-46.697731746675316
2880,-23.46668062006934,-46.672226855718876
2881,-23.46661620440815,-46.67501242767523
2882,-23.470619476046593,-46.66808892111182
2883,-23.446461146402513,-46.7014892893545
2888,-23.465931527612693,-46.67485348612152
2908,-23.502014146330914,-46.700193725521146
2909,-23.50713262121979,-46.69891026276762
2910,-23.505216462608267,-46.699395957570474
2911,-23.504012395528026,-46.70206852643251
2912,-23.505458928120674,-46.708520612957685
2913,-23.50345930646506,-46.71287869871107
2914,-23.50323598837744,-46.70954984864485
2915,-23.498015599812305,-46.70785531697166
2916,-23.494252239511642,-46.71388030944217
2917,-23.49795733183238,-46.71311508679524
2918,-23.495854832279328,-46.71685166381974
2919,-23.499343832107943,-46.71441630800913
2920,-23.490201980251125,-46.72136075491287
2921,-23.488659586257562,-46.72384764305452
2924,-23.499479242619415,-46.707434171675196
2925,-23.50194675411805,-46.69850016324395
2926,-23.499976294074788,-46.70156108562361
2927,-23.4977397422524,-46.70378370078142
2928,-23.508861578302483,-46.68112721209491
2929,-23.492687855695202,-46.70633793156746
2930,-23.490830865548492,-46.70795631330455
2931,-23.497314211412,-46.70960852407719
2932,-23.49083513612948,-46.71143788894153
2933,-23.492968934178496,-46.71284205859647
2934,-23.48680400920038,-46.705300018054736
2935,-23.488932082642744,-46.71666142368085
2936,-23.48598303129983,-46.7179455451704
2937,-23.48496773734536,-46.72092591063849
2938,-23.458835453712762,-46.72211101872094
2939,-23.483227632783414,-46.72991005287442
2940,-23.480242559201386,-46.723832689946974
2941,-23.478802923326487,-46.72272470033173
2942,-23.476088375679204,-46.7225878483933
2943,-23.476741320858558,-46.72499374323387
2944,-23.475342533421376,-46.726070196849754
2945,-23.483695441764517,-46.72667919801563
2950,-23.478499570987278,-46.71913033698609
2951,-23.473670503359084,-46.72213753690242
2952,-23.4726460416158,-46.71346522327552
2955,-23.46817509806932,-46.72025344447433
2956,-23.468660014197887,-46.72254102953793
2957,-23.46694149172864,-46.722444084280426
2959,-23.49248458770034,-46.70012868543364
2960,-23.495214440794932,-46.70109132371758
2961,-23.492491214734656,-46.69963829158368
2962,-23.48941907621829,-46.70232169990238
2963,-23.504868908615254,-46.68260221605633
2964,-23.485526064048955,-46.70560335074763
2965,-23.483718476948756,-46.70470118435663
2966,-23.47126983029167,-46.70956136511223
2967,-23.480984678353327,-46.70421633711665
2968,-23.479323571257122,-46.70767471614632
2969,-23.492058779163493,-46.71062803918183
2970,-23.48281926340363,-46.714931699912334
2971,-23.484882000129918,-46.70832128878281
2972,-23.481158000153982,-46.710536255224824
2975,-23.47813090302306,-46.71136249610471
2976,-23.476142147293086,-46.71578918951931
2977,-23.47077712192759,-46.71443121107414
2978,-23.47361504186344,-46.70682318113959
2979,-23.47602294896687,-46.69807849803381
2981,-23.460000237456534,-46.717247330524366
2982,-23.454319441799214,-46.71586813820453
2983,-23.452156090503397,-46.718805900672294
2984,-23.445001364392684,-46.72055319973795
2985,-23.4420083856015,-46.719366678474074
2986,-23.433995179089226,-46.71447905470959
2987,-23.435105075740708,-46.70534736523725
2988,-23.608443549046555,-46.740371456572746
2989,-23.433762388302366,-46.72095785108018
2990,-23.44479984733433,-46.727582558308946
2991,-23.436675064466126,-46.72729636208272
2992,-23.448820684410215,-46.72876362629742
2993,-23.453961663812112,-46.73188402974432
2994,-23.457149648638023,-46.734843553156566
2995,-23.4442716894422,-46.738988656979586
2996,-23.44176853642412,-46.73962666300662
2997,-23.535270721668116,-46.6806512748181
2998,-23.44349823847406,-46.72775696940088
3001,-23.54173453271624,-46.61466029431692
3002,-23.544976411354362,-46.62029384639975
3003,-23.545439588315283,-46.62370679799756
3004,-23.543958416955746,-46.62165834699211
3005,-23.542687069565428,-46.62477459348309
3006,-23.541812243632904,-46.624550259441925
3007,-23.541160884524327,-46.626430861439644
3008,-23.54258089570083,-46.620471224841296
3009,-23.53617487378618,-46.62055538807334
3010,-23.5370020429731,-46.618612147458336
3011,-23.538258995605783,-46.61510842070545
3012,-23.54080959931192,-46.61542127790721
3013,-23.5353161892798,-46.61431293968789
3014,-23.538474755017653,-46.602033758703996
3015,-23.537434589824496,-46.59595450179987
3016,-23.53706491660841,-46.615082059766564
3017,-23.536603102561827,-46.61093956663343
3018,-23.532302489410057,-46.61134431577277
3019,-23.533422462256876,-46.604977036305684
3020,-23.533317289148247,-46.60210353160306
3021,-23.53101201028967,-46.60081028219832
3022,-23.52591169810236,-46.60487874214041
3023,-23.53233839396173,-46.61080527744631
3024,-23.530444820043765,-46.60948106525523
3025,-23.53510381416932,-46.60962590198534
3026,-23.531364210586528,-46.61113186346307
3027,-23.534185149645943,-46.61368134720554
3028,-23.527259032999197,-46.611494569062344
3029,-23.529824605935833,-46.61817355163238
3030,-23.526762381710167,-46.61837884296803
3031,-23.531856808842985,-46.620642037787285
3032,-23.531106068807187,-46.62163067205092
3033,-23.529559052256953,-46.62416567670172
3034,-23.522969820693564,-46.6174067986714
3035,-23.52558072833697,-46.61466092986009
3036,-23.51964923178584,-46.618598720927146
3040,-23.54992371504528,-46.623031043593336
3041,-23.549236748315327,-46.61994837184733
3042,-23.548733452525227,-46.618448706004116
3043,-23.547254237397272,-46.617122657146936
3044,-23.55169212845082,-46.62090771478924
3045,-23.54282909583654,-46.60252438520741
3046,-23.544342492642407,-46.61561991312254
3047,-23.542064478545445,-46.605675589722296
3050,-23.544097889764195,-46.61270858234141
3051,-23.545387379388895,-46.608414384433935
3052,-23.540735445893063,-46.60714574002063
3053,-23.54418018293379,-46.60707887325987
3054,-23.542313427616563,-46.603755470724025
3055,-23.540582499843854,-46.59939012604678
3057,-23.541183796388026,-46.59684404591123
3058,-23.5390781100868,-46.59060270875651
3059,-23.54017186746161,-46.591687772658524
3060,-23.538432671918386,-46.586993819209084
3061,-23.540262855028377,-46.58495462693488
3062,-23.541084308411932,-46.58942940175683
3063,-23.532438323637052,-46.564320279722764
3064,-23.533308961038088,-46.56975840842565
3065,-23.53737143220105,-46.578948292315204
3066,-23.537393590878057,-46.57674715135937
3067,-23.537759639102948,-46.57342741029835
3068,-23.53669799090501,-46.56809001344711
3069,-23.535419303134447,-46.56539114474216
3070,-23.538367001366577,-46.56911828842854
3071,-23.534017589458045,-46.56152031333656
3072,-23.53443495140812,-46.556999039149375
3073,-23.531755578002787,-46.55574448716494
3074,-23.522231206882395,-46.564649237139434
3076,-23.537832428440876,-46.582048019198794
3077,-23.53168092647202,-46.58070214628632
3080,-23.532906463160984,-46.57849750981089
3081,-23.531636030985325,-46.57548705482906
3084,-23.53347417057029,-46.570927850753726
3085,-23.533075460910194,-46.56853276159786
3086,-23.530252629964927,-46.56711051588779
3087,-23.530395619220247,-46.56597235661917
3088,-23.52690103100932,-46.56186443365883
3089,-23.531016459504624,-46.561016637259854
3090,-23.528423833064547,-46.55785411253231
3101,-23.552198663300175,-46.610755136031585
3102,-23.550323040646227,-46.61366842076252
3103,-23.554371385066922,-46.61059233791564
3104,-23.554245237556554,-46.61454015073126
3105,-23.555745434779755,-46.61919393930693
3106,-23.556284097103738,-46.61636650804024
3107,-23.563886379854015,-46.607867114762605
3108,-23.56543864559265,-46.6087255470363
3109,-23.575110580327593,-46.597677158418335
3110,-23.55760613754662,-46.607195900692204
3111,-23.560182683752867,-46.60439300394289
3112,-23.55651324139131,-46.60204784066851
3113,-23.56145738984074,-46.60235392964307
3114,-23.56424375750183,-46.59588883900267
3115,-23.56442551356133,-46.59443844252576
3116,-23.567453253500346,-46.58696054942477
3117,-23.560746830388826,-46.59337549310826
3118,-23.561767741459438,-46.59488335721782
3119,-23.563520498719868,-46.59441804728764
3120,-23.561029435925423,-46.59743645882205
3121,-23.563270061400424,-46.59940391516721
3122,-23.568187676241045,-46.59475374901044
3123,-23.572561901348152,-46.59414385333224
3124,-23.570996783755195,-46.59096664283232
3125,-23.576914271928374,-46.59120061064156
3126,-23.580395310431413,-46.591326398901934
3127,-23.577893206679768,-46.588161278903414
3128,-23.57306413856713,-46.58463505080684
